dep_len_temperley,info_status_score,sentence_length,sent_id,variant_order,is_reference,deprel_sequence,type
12,0,13,train-s11301,"[4, 10, 9]",False,nsubj iobj obj,variant
12,0,13,train-s11301,"[9, 4, 10]",False,obj nsubj iobj,variant
12,0,13,train-s11301,"[9, 10, 4]",False,obj iobj nsubj,variant
12,0,13,train-s11301,"[10, 4, 9]",False,iobj nsubj obj,variant
12,0,13,train-s11301,"[10, 9, 4]",False,iobj obj nsubj,variant
31,1,17,train-s11349,"[1, 6, 15]",True,nsubj advcl obj,reference
31,1,17,train-s11349,"[1, 15, 6]",False,nsubj obj advcl,variant
31,1,17,train-s11349,"[6, 1, 15]",False,advcl nsubj obj,variant
31,1,17,train-s11349,"[6, 15, 1]",False,advcl obj nsubj,variant
31,1,17,train-s11349,"[15, 1, 6]",False,obj nsubj advcl,variant
31,1,17,train-s11349,"[15, 6, 1]",False,obj advcl nsubj,variant
44,0,21,train-s11371,"[3, 8, 16]",True,nsubj obj acl,reference
44,0,21,train-s11371,"[8, 3, 16]",False,obj nsubj acl,variant
44,0,21,train-s11371,"[16, 3, 8]",False,acl nsubj obj,variant
44,0,21,train-s11371,"[16, 8, 3]",False,acl obj nsubj,variant
85,1,27,train-s11376,"[1, 7, 25]",True,nsubj advcl compound,reference
85,1,27,train-s11376,"[25, 7, 1]",False,compound advcl nsubj,variant
58,0,26,train-s11380,"[3, 4, 17]",True,nsubj iobj compound,reference
58,0,26,train-s11380,"[4, 3, 17]",False,iobj nsubj compound,variant
58,0,26,train-s11380,"[17, 3, 4]",False,compound nsubj iobj,variant
58,0,26,train-s11380,"[17, 4, 3]",False,compound iobj nsubj,variant
140,0,44,train-s11401,"[1, 4, 6]",True,nsubj nmod amod,reference
140,0,44,train-s11401,"[6, 4, 1]",False,amod nmod nsubj,variant
17,0,19,train-s11407,"[9, 12, 15]",True,obj nsubj obl,reference
17,0,19,train-s11407,"[9, 15, 12]",False,obj obl nsubj,variant
17,0,19,train-s11407,"[12, 9, 15]",False,nsubj obj obl,variant
17,0,19,train-s11407,"[12, 15, 9]",False,nsubj obl obj,variant
17,0,19,train-s11407,"[15, 9, 12]",False,obl obj nsubj,variant
17,0,19,train-s11407,"[15, 12, 9]",False,obl nsubj obj,variant
31,0,18,train-s11417,"[1, 3, 14]",True,nsubj obl compound,reference
31,0,18,train-s11417,"[1, 14, 3]",False,nsubj compound obl,variant
31,0,18,train-s11417,"[3, 14, 1]",False,obl compound nsubj,variant
31,0,18,train-s11417,"[14, 3, 1]",False,compound obl nsubj,variant
55,0,25,train-s11480,"[2, 6, 22]",True,nsubj obl compound,reference
55,0,25,train-s11480,"[2, 22, 6]",False,nsubj compound obl,variant
55,0,25,train-s11480,"[6, 22, 2]",False,obl compound nsubj,variant
55,0,25,train-s11480,"[22, 6, 2]",False,compound obl nsubj,variant
81,0,38,train-s11485,"[4, 12, 35]",True,nsubj advcl obj,reference
81,0,38,train-s11485,"[4, 35, 12]",False,nsubj obj advcl,variant
81,0,38,train-s11485,"[12, 4, 35]",False,advcl nsubj obj,variant
81,0,38,train-s11485,"[12, 35, 4]",False,advcl obj nsubj,variant
81,0,38,train-s11485,"[35, 4, 12]",False,obj nsubj advcl,variant
81,0,38,train-s11485,"[35, 12, 4]",False,obj advcl nsubj,variant
17,0,15,train-s11494,"[5, 8, 11]",True,nsubj obl obj,reference
17,0,15,train-s11494,"[5, 11, 8]",False,nsubj obj obl,variant
17,0,15,train-s11494,"[8, 5, 11]",False,obl nsubj obj,variant
17,0,15,train-s11494,"[8, 11, 5]",False,obl obj nsubj,variant
17,0,15,train-s11494,"[11, 5, 8]",False,obj nsubj obl,variant
17,0,15,train-s11494,"[11, 8, 5]",False,obj obl nsubj,variant
105,-1,31,train-s11559,"[2, 3, 7]",True,obj nsubj obl,reference
105,-1,31,train-s11559,"[2, 7, 3]",False,obj obl nsubj,variant
105,-1,31,train-s11559,"[3, 2, 7]",False,nsubj obj obl,variant
105,-1,31,train-s11559,"[3, 7, 2]",False,nsubj obl obj,variant
105,-1,31,train-s11559,"[7, 2, 3]",False,obl obj nsubj,variant
105,-1,31,train-s11559,"[7, 3, 2]",False,obl nsubj obj,variant
89,0,42,train-s11560,"[9, 22, 26]",True,iobj obl nsubj,reference
89,0,42,train-s11560,"[9, 26, 22]",False,iobj nsubj obl,variant
89,0,42,train-s11560,"[22, 9, 26]",False,obl iobj nsubj,variant
89,0,42,train-s11560,"[22, 26, 9]",False,obl nsubj iobj,variant
89,0,42,train-s11560,"[26, 9, 22]",False,nsubj iobj obl,variant
89,0,42,train-s11560,"[26, 22, 9]",False,nsubj obl iobj,variant
19,0,21,train-s11613,"[12, 15, 17]",True,obj obl compound,reference
19,0,21,train-s11613,"[17, 15, 12]",False,compound obl obj,variant
113,0,40,train-s11626,"[2, 5, 17]",True,iobj obl compound,reference
113,0,40,train-s11626,"[2, 17, 5]",False,iobj compound obl,variant
113,0,40,train-s11626,"[5, 17, 2]",False,obl compound iobj,variant
113,0,40,train-s11626,"[17, 5, 2]",False,compound obl iobj,variant
66,1,20,train-s11666,"[1, 3, 18]",True,nsubj iobj compound,reference
66,1,20,train-s11666,"[3, 1, 18]",False,iobj nsubj compound,variant
66,1,20,train-s11666,"[18, 1, 3]",False,compound nsubj iobj,variant
66,1,20,train-s11666,"[18, 3, 1]",False,compound iobj nsubj,variant
87,0,31,train-s11670,"[1, 5, 10]",True,nsubj iobj compound,reference
87,0,31,train-s11670,"[5, 1, 10]",False,iobj nsubj compound,variant
87,0,31,train-s11670,"[10, 1, 5]",False,compound nsubj iobj,variant
87,0,31,train-s11670,"[10, 5, 1]",False,compound iobj nsubj,variant
64,0,34,train-s11678,"[5, 18, 19]",True,nsubj obj obl,reference
64,0,34,train-s11678,"[5, 19, 18]",False,nsubj obl obj,variant
64,0,34,train-s11678,"[18, 5, 19]",False,obj nsubj obl,variant
64,0,34,train-s11678,"[18, 19, 5]",False,obj obl nsubj,variant
64,0,34,train-s11678,"[19, 5, 18]",False,obl nsubj obj,variant
64,0,34,train-s11678,"[19, 18, 5]",False,obl obj nsubj,variant
11,0,11,train-s11690,"[1, 5, 8]",True,nsubj iobj xcomp,reference
11,0,11,train-s11690,"[5, 1, 8]",False,iobj nsubj xcomp,variant
11,0,11,train-s11690,"[8, 1, 5]",False,xcomp nsubj iobj,variant
11,0,11,train-s11690,"[8, 5, 1]",False,xcomp iobj nsubj,variant
70,0,27,train-s11707,"[1, 4, 7]",True,nsubj obj acl,reference
70,0,27,train-s11707,"[4, 1, 7]",False,obj nsubj acl,variant
70,0,27,train-s11707,"[7, 1, 4]",False,acl nsubj obj,variant
70,0,27,train-s11707,"[7, 4, 1]",False,acl obj nsubj,variant
31,0,19,train-s11716,"[1, 12, 15]",True,nsubj advcl obl,reference
31,0,19,train-s11716,"[1, 15, 12]",False,nsubj obl advcl,variant
31,0,19,train-s11716,"[12, 15, 1]",False,advcl obl nsubj,variant
31,0,19,train-s11716,"[15, 12, 1]",False,obl advcl nsubj,variant
12,0,11,train-s11731,"[1, 5, 7]",True,nsubj obj compound,reference
12,0,11,train-s11731,"[5, 1, 7]",False,obj nsubj compound,variant
12,0,11,train-s11731,"[7, 1, 5]",False,compound nsubj obj,variant
12,0,11,train-s11731,"[7, 5, 1]",False,compound obj nsubj,variant
9,0,12,train-s11754,"[5, 8, 10]",True,nsubj obl compound,reference
9,0,12,train-s11754,"[5, 10, 8]",False,nsubj compound obl,variant
9,0,12,train-s11754,"[8, 10, 5]",False,obl compound nsubj,variant
9,0,12,train-s11754,"[10, 8, 5]",False,compound obl nsubj,variant
21,0,14,train-s11772,"[1, 3, 6]",True,iobj nsubj obj,reference
21,0,14,train-s11772,"[1, 6, 3]",False,iobj obj nsubj,variant
21,0,14,train-s11772,"[3, 1, 6]",False,nsubj iobj obj,variant
21,0,14,train-s11772,"[3, 6, 1]",False,nsubj obj iobj,variant
21,0,14,train-s11772,"[6, 1, 3]",False,obj iobj nsubj,variant
21,0,14,train-s11772,"[6, 3, 1]",False,obj nsubj iobj,variant
14,0,14,train-s11773,"[2, 7, 11]",True,nsubj obl obj,reference
14,0,14,train-s11773,"[2, 11, 7]",False,nsubj obj obl,variant
14,0,14,train-s11773,"[7, 2, 11]",False,obl nsubj obj,variant
14,0,14,train-s11773,"[7, 11, 2]",False,obl obj nsubj,variant
14,0,14,train-s11773,"[11, 2, 7]",False,obj nsubj obl,variant
14,0,14,train-s11773,"[11, 7, 2]",False,obj obl nsubj,variant
108,0,45,train-s11774,"[12, 14, 16]",True,nsubj iobj obl,reference
108,0,45,train-s11774,"[12, 16, 14]",False,nsubj obl iobj,variant
108,0,45,train-s11774,"[14, 12, 16]",False,iobj nsubj obl,variant
108,0,45,train-s11774,"[14, 16, 12]",False,iobj obl nsubj,variant
108,0,45,train-s11774,"[16, 12, 14]",False,obl nsubj iobj,variant
108,0,45,train-s11774,"[16, 14, 12]",False,obl iobj nsubj,variant
26,1,15,train-s11785,"[1, 5, 13]",True,nsubj obj acl,reference
26,1,15,train-s11785,"[5, 1, 13]",False,obj nsubj acl,variant
26,1,15,train-s11785,"[13, 1, 5]",False,acl nsubj obj,variant
26,1,15,train-s11785,"[13, 5, 1]",False,acl obj nsubj,variant
54,0,26,train-s11824,"[1, 3, 8]",True,nsubj obl compound,reference
54,0,26,train-s11824,"[1, 8, 3]",False,nsubj compound obl,variant
54,0,26,train-s11824,"[3, 8, 1]",False,obl compound nsubj,variant
54,0,26,train-s11824,"[8, 3, 1]",False,compound obl nsubj,variant
48,0,30,train-s11825,"[11, 13, 16]",True,nsubj obl obl,reference
48,0,30,train-s11825,"[11, 16, 13]",False,nsubj obl obl,variant
48,0,30,train-s11825,"[13, 16, 11]",False,obl obl nsubj,variant
48,0,30,train-s11825,"[16, 13, 11]",False,obl obl nsubj,variant
45,0,26,train-s11831,"[2, 9, 12]",True,iobj obl compound,reference
45,0,26,train-s11831,"[2, 12, 9]",False,iobj compound obl,variant
45,0,26,train-s11831,"[9, 12, 2]",False,obl compound iobj,variant
45,0,26,train-s11831,"[12, 9, 2]",False,compound obl iobj,variant
60,0,27,train-s11838,"[2, 4, 10]",True,nsubj obl iobj,reference
60,0,27,train-s11838,"[2, 10, 4]",False,nsubj iobj obl,variant
60,0,27,train-s11838,"[4, 2, 10]",False,obl nsubj iobj,variant
60,0,27,train-s11838,"[4, 10, 2]",False,obl iobj nsubj,variant
60,0,27,train-s11838,"[10, 2, 4]",False,iobj nsubj obl,variant
60,0,27,train-s11838,"[10, 4, 2]",False,iobj obl nsubj,variant
114,0,32,train-s11863,"[1, 3, 29]",True,nsubj obl compound,reference
114,0,32,train-s11863,"[1, 29, 3]",False,nsubj compound obl,variant
114,0,32,train-s11863,"[3, 29, 1]",False,obl compound nsubj,variant
114,0,32,train-s11863,"[29, 3, 1]",False,compound obl nsubj,variant
26,0,17,train-s11877,"[3, 6, 14]",True,nsubj iobj compound,reference
26,0,17,train-s11877,"[6, 3, 14]",False,iobj nsubj compound,variant
26,0,17,train-s11877,"[14, 3, 6]",False,compound nsubj iobj,variant
26,0,17,train-s11877,"[14, 6, 3]",False,compound iobj nsubj,variant
65,0,35,train-s11878,"[2, 4, 5]",True,nsubj advmod advmod,reference
65,0,35,train-s11878,"[2, 5, 4]",False,nsubj advmod advmod,variant
65,0,35,train-s11878,"[4, 5, 2]",False,advmod advmod nsubj,variant
65,0,35,train-s11878,"[5, 4, 2]",False,advmod advmod nsubj,variant
64,-1,33,train-s11902,"[5, 6, 13]",True,nsubj obj obl,reference
64,-1,33,train-s11902,"[5, 13, 6]",False,nsubj obl obj,variant
64,-1,33,train-s11902,"[6, 5, 13]",False,obj nsubj obl,variant
64,-1,33,train-s11902,"[6, 13, 5]",False,obj obl nsubj,variant
64,-1,33,train-s11902,"[13, 5, 6]",False,obl nsubj obj,variant
64,-1,33,train-s11902,"[13, 6, 5]",False,obl obj nsubj,variant
34,1,18,train-s11904,"[1, 14, 16]",True,nsubj obl obj,reference
34,1,18,train-s11904,"[1, 16, 14]",False,nsubj obj obl,variant
34,1,18,train-s11904,"[14, 1, 16]",False,obl nsubj obj,variant
34,1,18,train-s11904,"[14, 16, 1]",False,obl obj nsubj,variant
34,1,18,train-s11904,"[16, 1, 14]",False,obj nsubj obl,variant
34,1,18,train-s11904,"[16, 14, 1]",False,obj obl nsubj,variant
14,0,15,train-s11911,"[2, 10, 11]",True,nsubj obj compound,reference
14,0,15,train-s11911,"[10, 2, 11]",False,obj nsubj compound,variant
14,0,15,train-s11911,"[11, 2, 10]",False,compound nsubj obj,variant
14,0,15,train-s11911,"[11, 10, 2]",False,compound obj nsubj,variant
57,0,33,train-s11920,"[13, 15, 17]",True,nsubj iobj obl,reference
57,0,33,train-s11920,"[13, 17, 15]",False,nsubj obl iobj,variant
57,0,33,train-s11920,"[15, 13, 17]",False,iobj nsubj obl,variant
57,0,33,train-s11920,"[15, 17, 13]",False,iobj obl nsubj,variant
57,0,33,train-s11920,"[17, 13, 15]",False,obl nsubj iobj,variant
57,0,33,train-s11920,"[17, 15, 13]",False,obl iobj nsubj,variant
29,0,18,train-s11931,"[1, 13, 15]",True,nsubj obl compound,reference
29,0,18,train-s11931,"[1, 15, 13]",False,nsubj compound obl,variant
29,0,18,train-s11931,"[13, 15, 1]",False,obl compound nsubj,variant
29,0,18,train-s11931,"[15, 13, 1]",False,compound obl nsubj,variant
52,0,29,train-s11940,"[3, 5, 7]",True,nsubj iobj compound,reference
52,0,29,train-s11940,"[5, 3, 7]",False,iobj nsubj compound,variant
52,0,29,train-s11940,"[7, 3, 5]",False,compound nsubj iobj,variant
52,0,29,train-s11940,"[7, 5, 3]",False,compound iobj nsubj,variant
105,0,43,train-s11947,"[1, 6, 18]",True,nsubj iobj obj,reference
105,0,43,train-s11947,"[1, 18, 6]",False,nsubj obj iobj,variant
105,0,43,train-s11947,"[6, 1, 18]",False,iobj nsubj obj,variant
105,0,43,train-s11947,"[6, 18, 1]",False,iobj obj nsubj,variant
105,0,43,train-s11947,"[18, 1, 6]",False,obj nsubj iobj,variant
105,0,43,train-s11947,"[18, 6, 1]",False,obj iobj nsubj,variant
8,0,9,train-s11951,"[2, 4, 7]",True,nsubj obl obj,reference
8,0,9,train-s11951,"[2, 7, 4]",False,nsubj obj obl,variant
8,0,9,train-s11951,"[4, 2, 7]",False,obl nsubj obj,variant
8,0,9,train-s11951,"[4, 7, 2]",False,obl obj nsubj,variant
8,0,9,train-s11951,"[7, 2, 4]",False,obj nsubj obl,variant
8,0,9,train-s11951,"[7, 4, 2]",False,obj obl nsubj,variant
25,0,17,train-s11990,"[2, 4, 8]",True,nsubj obl compound,reference
25,0,17,train-s11990,"[2, 8, 4]",False,nsubj compound obl,variant
25,0,17,train-s11990,"[4, 8, 2]",False,obl compound nsubj,variant
25,0,17,train-s11990,"[8, 4, 2]",False,compound obl nsubj,variant
31,1,14,train-s11998,"[1, 2, 9]",True,nsubj iobj obl,reference
31,1,14,train-s11998,"[1, 9, 2]",False,nsubj obl iobj,variant
31,1,14,train-s11998,"[2, 1, 9]",False,iobj nsubj obl,variant
31,1,14,train-s11998,"[2, 9, 1]",False,iobj obl nsubj,variant
31,1,14,train-s11998,"[9, 1, 2]",False,obl nsubj iobj,variant
31,1,14,train-s11998,"[9, 2, 1]",False,obl iobj nsubj,variant
12,0,12,train-s12001,"[4, 6, 9]",True,nsubj obl obj,reference
12,0,12,train-s12001,"[4, 9, 6]",False,nsubj obj obl,variant
12,0,12,train-s12001,"[6, 4, 9]",False,obl nsubj obj,variant
12,0,12,train-s12001,"[6, 9, 4]",False,obl obj nsubj,variant
12,0,12,train-s12001,"[9, 4, 6]",False,obj nsubj obl,variant
12,0,12,train-s12001,"[9, 6, 4]",False,obj obl nsubj,variant
68,0,27,train-s12014,"[1, 5, 7]",True,nsubj iobj compound,reference
68,0,27,train-s12014,"[5, 1, 7]",False,iobj nsubj compound,variant
68,0,27,train-s12014,"[7, 1, 5]",False,compound nsubj iobj,variant
68,0,27,train-s12014,"[7, 5, 1]",False,compound iobj nsubj,variant
39,0,21,train-s12027,"[4, 5, 18]",True,nsubj obl xcomp,reference
39,0,21,train-s12027,"[4, 18, 5]",False,nsubj xcomp obl,variant
39,0,21,train-s12027,"[5, 18, 4]",False,obl xcomp nsubj,variant
39,0,21,train-s12027,"[18, 5, 4]",False,xcomp obl nsubj,variant
14,0,12,train-s12030,"[1, 7, 8]",True,nsubj advcl obl,reference
14,0,12,train-s12030,"[1, 8, 7]",False,nsubj obl advcl,variant
14,0,12,train-s12030,"[7, 8, 1]",False,advcl obl nsubj,variant
14,0,12,train-s12030,"[8, 7, 1]",False,obl advcl nsubj,variant
66,0,37,train-s12047,"[5, 19, 33]",True,nsubj advcl obl,reference
66,0,37,train-s12047,"[5, 33, 19]",False,nsubj obl advcl,variant
66,0,37,train-s12047,"[19, 33, 5]",False,advcl obl nsubj,variant
66,0,37,train-s12047,"[33, 19, 5]",False,obl advcl nsubj,variant
33,0,17,train-s12061,"[1, 3, 14]",True,obj nsubj compound,reference
33,0,17,train-s12061,"[3, 1, 14]",False,nsubj obj compound,variant
33,0,17,train-s12061,"[14, 1, 3]",False,compound obj nsubj,variant
33,0,17,train-s12061,"[14, 3, 1]",False,compound nsubj obj,variant
109,-1,31,train-s12081,"[1, 3, 6]",True,nsubj obl obl,reference
109,-1,31,train-s12081,"[1, 6, 3]",False,nsubj obl obl,variant
109,-1,31,train-s12081,"[3, 6, 1]",False,obl obl nsubj,variant
109,-1,31,train-s12081,"[6, 3, 1]",False,obl obl nsubj,variant
12,1,11,train-s12108,"[1, 3, 6]",True,nsubj obj obl,reference
12,1,11,train-s12108,"[1, 6, 3]",False,nsubj obl obj,variant
12,1,11,train-s12108,"[3, 1, 6]",False,obj nsubj obl,variant
12,1,11,train-s12108,"[3, 6, 1]",False,obj obl nsubj,variant
12,1,11,train-s12108,"[6, 1, 3]",False,obl nsubj obj,variant
12,1,11,train-s12108,"[6, 3, 1]",False,obl obj nsubj,variant
26,1,15,train-s12112,"[1, 4, 13]",True,nsubj obj acl,reference
26,1,15,train-s12112,"[4, 1, 13]",False,obj nsubj acl,variant
26,1,15,train-s12112,"[13, 1, 4]",False,acl nsubj obj,variant
26,1,15,train-s12112,"[13, 4, 1]",False,acl obj nsubj,variant
29,0,26,train-s12118,"[13, 19, 22]",True,nsubj obl obj,reference
29,0,26,train-s12118,"[13, 22, 19]",False,nsubj obj obl,variant
29,0,26,train-s12118,"[19, 13, 22]",False,obl nsubj obj,variant
29,0,26,train-s12118,"[19, 22, 13]",False,obl obj nsubj,variant
29,0,26,train-s12118,"[22, 13, 19]",False,obj nsubj obl,variant
29,0,26,train-s12118,"[22, 19, 13]",False,obj obl nsubj,variant
21,0,14,train-s12143,"[1, 3, 11]",True,nsubj iobj obj,reference
21,0,14,train-s12143,"[1, 11, 3]",False,nsubj obj iobj,variant
21,0,14,train-s12143,"[3, 1, 11]",False,iobj nsubj obj,variant
21,0,14,train-s12143,"[3, 11, 1]",False,iobj obj nsubj,variant
21,0,14,train-s12143,"[11, 1, 3]",False,obj nsubj iobj,variant
21,0,14,train-s12143,"[11, 3, 1]",False,obj iobj nsubj,variant
43,1,18,train-s12144,"[1, 3, 5]",True,nsubj iobj compound,reference
43,1,18,train-s12144,"[3, 1, 5]",False,iobj nsubj compound,variant
43,1,18,train-s12144,"[5, 1, 3]",False,compound nsubj iobj,variant
43,1,18,train-s12144,"[5, 3, 1]",False,compound iobj nsubj,variant
14,0,13,train-s12147,"[2, 6, 10]",True,nsubj obl obj,reference
14,0,13,train-s12147,"[2, 10, 6]",False,nsubj obj obl,variant
14,0,13,train-s12147,"[6, 2, 10]",False,obl nsubj obj,variant
14,0,13,train-s12147,"[6, 10, 2]",False,obl obj nsubj,variant
14,0,13,train-s12147,"[10, 2, 6]",False,obj nsubj obl,variant
14,0,13,train-s12147,"[10, 6, 2]",False,obj obl nsubj,variant
43,0,27,train-s12151,"[9, 11, 24]",True,nsubj obl compound,reference
43,0,27,train-s12151,"[9, 24, 11]",False,nsubj compound obl,variant
43,0,27,train-s12151,"[11, 24, 9]",False,obl compound nsubj,variant
43,0,27,train-s12151,"[24, 11, 9]",False,compound obl nsubj,variant
145,0,62,train-s12202,"[22, 36, 40]",True,nsubj obl iobj,reference
145,0,62,train-s12202,"[22, 40, 36]",False,nsubj iobj obl,variant
145,0,62,train-s12202,"[36, 22, 40]",False,obl nsubj iobj,variant
145,0,62,train-s12202,"[36, 40, 22]",False,obl iobj nsubj,variant
145,0,62,train-s12202,"[40, 22, 36]",False,iobj nsubj obl,variant
145,0,62,train-s12202,"[40, 36, 22]",False,iobj obl nsubj,variant
90,0,40,train-s12205,"[2, 11, 16]",True,nsubj advcl obj,reference
90,0,40,train-s12205,"[2, 16, 11]",False,nsubj obj advcl,variant
90,0,40,train-s12205,"[11, 2, 16]",False,advcl nsubj obj,variant
90,0,40,train-s12205,"[11, 16, 2]",False,advcl obj nsubj,variant
90,0,40,train-s12205,"[16, 2, 11]",False,obj nsubj advcl,variant
90,0,40,train-s12205,"[16, 11, 2]",False,obj advcl nsubj,variant
35,0,21,train-s12208,"[3, 5, 7]",True,nsubj iobj compound,reference
35,0,21,train-s12208,"[5, 3, 7]",False,iobj nsubj compound,variant
35,0,21,train-s12208,"[7, 3, 5]",False,compound nsubj iobj,variant
35,0,21,train-s12208,"[7, 5, 3]",False,compound iobj nsubj,variant
25,0,17,train-s12235,"[5, 6, 14]",True,nsubj obj obl,reference
25,0,17,train-s12235,"[5, 14, 6]",False,nsubj obl obj,variant
25,0,17,train-s12235,"[6, 5, 14]",False,obj nsubj obl,variant
25,0,17,train-s12235,"[6, 14, 5]",False,obj obl nsubj,variant
25,0,17,train-s12235,"[14, 5, 6]",False,obl nsubj obj,variant
25,0,17,train-s12235,"[14, 6, 5]",False,obl obj nsubj,variant
4,0,10,train-s12285,"[4, 6, 7]",True,obj nsubj compound,reference
4,0,10,train-s12285,"[6, 4, 7]",False,nsubj obj compound,variant
4,0,10,train-s12285,"[7, 4, 6]",False,compound obj nsubj,variant
4,0,10,train-s12285,"[7, 6, 4]",False,compound nsubj obj,variant
16,-1,12,train-s12286,"[1, 3, 9]",True,nsubj obj acl,reference
16,-1,12,train-s12286,"[3, 1, 9]",False,obj nsubj acl,variant
16,-1,12,train-s12286,"[9, 1, 3]",False,acl nsubj obj,variant
16,-1,12,train-s12286,"[9, 3, 1]",False,acl obj nsubj,variant
8,1,8,train-s12296,"[1, 2, 4]",True,nsubj advmod obj,reference
8,1,8,train-s12296,"[1, 4, 2]",False,nsubj obj advmod,variant
8,1,8,train-s12296,"[2, 1, 4]",False,advmod nsubj obj,variant
8,1,8,train-s12296,"[2, 4, 1]",False,advmod obj nsubj,variant
8,1,8,train-s12296,"[4, 1, 2]",False,obj nsubj advmod,variant
8,1,8,train-s12296,"[4, 2, 1]",False,obj advmod nsubj,variant
10,0,11,train-s12299,"[3, 6, 8]",True,nsubj obj obl,reference
10,0,11,train-s12299,"[3, 8, 6]",False,nsubj obl obj,variant
10,0,11,train-s12299,"[6, 3, 8]",False,obj nsubj obl,variant
10,0,11,train-s12299,"[6, 8, 3]",False,obj obl nsubj,variant
10,0,11,train-s12299,"[8, 3, 6]",False,obl nsubj obj,variant
10,0,11,train-s12299,"[8, 6, 3]",False,obl obj nsubj,variant
65,0,41,train-s12325,"[12, 24, 27]",True,nsubj advcl obj,reference
65,0,41,train-s12325,"[12, 27, 24]",False,nsubj obj advcl,variant
65,0,41,train-s12325,"[24, 12, 27]",False,advcl nsubj obj,variant
65,0,41,train-s12325,"[24, 27, 12]",False,advcl obj nsubj,variant
65,0,41,train-s12325,"[27, 12, 24]",False,obj nsubj advcl,variant
65,0,41,train-s12325,"[27, 24, 12]",False,obj advcl nsubj,variant
16,0,13,train-s12327,"[1, 9, 11]",True,nsubj obj acl,reference
16,0,13,train-s12327,"[9, 1, 11]",False,obj nsubj acl,variant
16,0,13,train-s12327,"[11, 1, 9]",False,acl nsubj obj,variant
16,0,13,train-s12327,"[11, 9, 1]",False,acl obj nsubj,variant
39,0,25,train-s12342,"[2, 7, 16]",True,nsubj obl obj,reference
39,0,25,train-s12342,"[2, 16, 7]",False,nsubj obj obl,variant
39,0,25,train-s12342,"[7, 2, 16]",False,obl nsubj obj,variant
